Date Finished, Base Config, Name, Batch Size,Learning Rate,LR Policy,Prune Rate, fair Regularization,lam fair,fair type,Current Val Top 1, Current Val Unfairness, Best Val Top 1, Best Val Unfairness, Best Train Top 1, Best Train Unfairness
10-19-22_10:19:53, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.3,dp,0.85, -0.12, 0.85, -0.12, 0.85, -0.13
10-19-22_10:35:03, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.18,dp,0.90, 0.00, 0.90, 0.00, 0.90, 0.01
10-19-22_10:42:06, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.36,dp,0.82, -0.19, 0.85, -0.12, 0.82, -0.21
10-19-22_10:57:23, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.24,dp,0.88, -0.06, 0.88, -0.06, 0.88, -0.05
10-19-22_11:04:25, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.0,dp,0.76, 0.13, 0.76, 0.13, 0.69, 0.11
10-19-22_11:19:37, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.3,dp,0.84, -0.15, 0.86, -0.10, 0.85, -0.13
10-19-22_11:26:36, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.06,dp,0.48, 0.00, 0.48, 0.00, 0.48, 0.00
10-19-22_11:41:47, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.36,dp,0.82, -0.18, 0.82, -0.18, 0.82, -0.22
10-19-22_11:48:46, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.12,dp,0.70, 0.05, 0.74, 0.07, 0.71, 0.06
10-19-22_12:04:04, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.0,dp,0.76, 0.13, 0.76, 0.13, 0.74, 0.13
10-19-22_12:10:58, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.18,dp,0.68, 0.05, 0.71, 0.06, 0.68, 0.03
10-19-22_12:26:11, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.06,dp,0.76, 0.11, 0.80, 0.13, 0.74, 0.10
10-19-22_12:33:10, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.24,dp,0.65, -0.02, 0.69, -0.03, 0.65, -0.03
10-19-22_12:48:31, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.12,dp,0.48, 0.00, 0.48, 0.00, 0.48, 0.00
10-19-22_12:55:21, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.3,dp,0.48, 0.00, 0.48, 0.00, 0.48, 0.00
10-19-22_13:10:36, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.18,dp,0.66, 0.03, 0.67, 0.02, 0.65, 0.03
10-19-22_13:17:35, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.36,dp,0.64, -0.10, 0.67, -0.13, 0.64, -0.08
10-19-22_13:32:42, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.24,dp,0.48, 0.00, 0.48, 0.00, 0.48, 0.00
10-19-22_13:39:54, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.0,dp,0.92, 0.15, 0.92, 0.15, 0.92, 0.14
10-19-22_13:54:48, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.3,dp,0.61, -0.05, 0.66, -0.05, 0.63, -0.04
10-19-22_14:02:06, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.06,dp,0.91, 0.08, 0.91, 0.08, 0.92, 0.10
10-19-22_14:17:05, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.36,dp,0.58, -0.07, 0.58, -0.07, 0.60, -0.07
10-19-22_14:24:29, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.12,dp,0.91, 0.05, 0.91, 0.05, 0.91, 0.06
10-19-22_14:39:12, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.0,dp,0.92, 0.15, 0.92, 0.15, 0.92, 0.14
10-19-22_14:46:46, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.18,dp,0.90, 0.01, 0.90, 0.01, 0.90, 0.01
10-19-22_15:01:16, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.06,dp,0.92, 0.10, 0.92, 0.10, 0.92, 0.10
10-19-22_15:09:05, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.24,dp,0.87, -0.08, 0.87, -0.08, 0.88, -0.05
10-19-22_15:23:46, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.12,dp,0.91, 0.06, 0.91, 0.06, 0.91, 0.06
10-19-22_15:31:34, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.3,dp,0.84, -0.15, 0.84, -0.15, 0.85, -0.12
10-19-22_15:46:01, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.18,dp,0.89, -0.01, 0.89, 0.01, 0.90, 0.01
10-19-22_15:53:55, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.36,dp,0.82, -0.19, 0.82, -0.18, 0.81, -0.21
10-19-22_16:08:22, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.24,dp,0.87, -0.08, 0.88, -0.05, 0.88, -0.05
10-19-22_16:14:55, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.1, logistic,0.0,dp,0.92, 0.14, 0.93, 0.13, 0.94, 0.14
10-19-22_16:24:11, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.3,dp,0.82, -0.18, 0.83, -0.17, 0.85, -0.12
10-19-22_16:29:04, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.1, logistic,0.06,dp,0.93, 0.10, 0.93, 0.10, 0.94, 0.11
10-19-22_16:38:41, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.36,dp,0.82, -0.20, 0.82, -0.20, 0.82, -0.21
10-19-22_16:43:12, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.1, logistic,0.12,dp,0.92, 0.09, 0.92, 0.09, 0.93, 0.07
10-19-22_16:52:58, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.1, logistic,0.0,dp,0.93, 0.14, 0.93, 0.14, 0.94, 0.14
10-19-22_16:57:32, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.1, logistic,0.18,dp,0.92, 0.05, 0.92, 0.05, 0.92, 0.04
10-19-22_17:07:13, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.1, logistic,0.06,dp,0.93, 0.10, 0.93, 0.10, 0.94, 0.11
10-19-22_17:12:00, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.1, logistic,0.24,dp,0.89, -0.05, 0.90, 0.01, 0.90, -0.02
10-19-22_17:21:39, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.1, logistic,0.12,dp,0.92, 0.09, 0.92, 0.09, 0.93, 0.08
10-19-22_17:26:13, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.1, logistic,0.3,dp,0.86, -0.10, 0.90, 0.00, 0.88, -0.08
10-19-22_17:36:08, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.1, logistic,0.18,dp,0.92, 0.05, 0.92, 0.05, 0.92, 0.04
10-19-22_17:40:31, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.1, logistic,0.36,dp,0.83, -0.20, 0.83, -0.20, 0.84, -0.18
10-19-22_17:50:41, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.1, logistic,0.24,dp,0.90, -0.02, 0.90, 0.01, 0.91, -0.01
10-19-22_17:54:49, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.4, logistic,0.0,dp,0.92, 0.14, 0.93, 0.13, 0.94, 0.14
10-19-22_18:05:06, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.1, logistic,0.3,dp,0.87, -0.09, 0.87, -0.09, 0.88, -0.08
10-19-22_18:09:07, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.4, logistic,0.06,dp,0.93, 0.10, 0.93, 0.10, 0.94, 0.11
10-19-22_18:19:37, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.1, logistic,0.36,dp,0.82, -0.23, 0.83, -0.18, 0.84, -0.18
10-19-22_18:23:23, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.4, logistic,0.12,dp,0.92, 0.07, 0.92, 0.07, 0.93, 0.08
10-19-22_18:33:51, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.4, logistic,0.0,dp,0.93, 0.13, 0.93, 0.13, 0.94, 0.14
10-19-22_18:37:28, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.4, logistic,0.18,dp,0.92, 0.04, 0.92, 0.06, 0.92, 0.04
10-19-22_18:47:55, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.4, logistic,0.06,dp,0.92, 0.09, 0.92, 0.10, 0.94, 0.11
10-19-22_18:51:25, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.4, logistic,0.24,dp,0.90, -0.02, 0.90, -0.02, 0.91, -0.01
10-19-22_19:01:54, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.4, logistic,0.12,dp,0.92, 0.08, 0.92, 0.08, 0.93, 0.08
10-19-22_19:05:20, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.4, logistic,0.3,dp,0.88, -0.05, 0.88, -0.05, 0.88, -0.09
10-19-22_19:16:00, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.4, logistic,0.18,dp,0.91, 0.02, 0.91, 0.02, 0.92, 0.04
10-19-22_19:19:26, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.4, logistic,0.36,dp,0.85, -0.16, 0.85, -0.16, 0.84, -0.18
10-19-22_19:30:05, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.4, logistic,0.24,dp,0.89, -0.03, 0.90, 0.01, 0.91, -0.01
10-19-22_19:33:40, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.8, logistic,0.0,dp,0.93, 0.14, 0.93, 0.14, 0.94, 0.14
10-19-22_19:44:15, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.4, logistic,0.3,dp,0.87, -0.09, 0.87, -0.09, 0.88, -0.08
10-19-22_19:47:51, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.8, logistic,0.06,dp,0.92, 0.10, 0.92, 0.10, 0.94, 0.11
10-19-22_19:58:21, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.4, logistic,0.36,dp,0.84, -0.17, 0.84, -0.17, 0.84, -0.19
10-19-22_20:01:52, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.8, logistic,0.12,dp,0.92, 0.06, 0.92, 0.07, 0.93, 0.07
10-19-22_20:12:27, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.8, logistic,0.0,dp,0.93, 0.15, 0.93, 0.15, 0.94, 0.14
10-19-22_20:16:11, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.8, logistic,0.18,dp,0.92, 0.04, 0.92, 0.04, 0.92, 0.03
10-19-22_20:26:34, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.8, logistic,0.06,dp,0.93, 0.11, 0.93, 0.11, 0.94, 0.11
10-19-22_20:30:17, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.8, logistic,0.24,dp,0.90, -0.01, 0.90, -0.01, 0.91, -0.02
10-19-22_20:40:42, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.8, logistic,0.12,dp,0.92, 0.08, 0.92, 0.08, 0.93, 0.08
10-19-22_20:44:30, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.8, logistic,0.3,dp,0.83, -0.17, 0.86, -0.10, 0.88, -0.09
10-19-22_20:54:53, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.8, logistic,0.18,dp,0.92, 0.05, 0.92, 0.05, 0.92, 0.04
10-19-22_20:58:34, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.8, logistic,0.36,dp,0.80, -0.26, 0.83, -0.17, 0.84, -0.19
10-19-22_21:08:58, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.8, logistic,0.24,dp,0.89, -0.03, 0.89, -0.03, 0.91, -0.02
10-19-22_21:12:34, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.95, logistic,0.0,dp,0.93, 0.14, 0.93, 0.14, 0.94, 0.14
10-19-22_21:23:00, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.8, logistic,0.3,dp,0.88, -0.06, 0.88, -0.02, 0.88, -0.10
10-19-22_21:26:29, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.95, logistic,0.06,dp,0.92, 0.09, 0.92, 0.09, 0.94, 0.11
10-19-22_21:37:00, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.8, logistic,0.36,dp,0.84, -0.18, 0.84, -0.15, 0.84, -0.19
10-19-22_21:40:24, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.95, logistic,0.12,dp,0.92, 0.09, 0.92, 0.09, 0.93, 0.07
10-19-22_21:51:02, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.95, logistic,0.0,dp,0.93, 0.14, 0.93, 0.14, 0.94, 0.14
10-19-22_21:54:20, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.95, logistic,0.18,dp,0.91, 0.02, 0.91, 0.02, 0.92, 0.04
10-19-22_22:04:57, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.95, logistic,0.06,dp,0.93, 0.10, 0.93, 0.10, 0.94, 0.11
10-19-22_22:08:23, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.95, logistic,0.24,dp,0.90, -0.01, 0.90, -0.01, 0.91, -0.02
10-19-22_22:18:49, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.95, logistic,0.12,dp,0.92, 0.06, 0.92, 0.06, 0.93, 0.07
10-19-22_22:22:22, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.95, logistic,0.3,dp,0.87, -0.10, 0.89, -0.03, 0.88, -0.09
10-19-22_22:32:47, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.95, logistic,0.18,dp,0.91, 0.05, 0.91, 0.05, 0.92, 0.04
10-19-22_22:36:24, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.95, logistic,0.36,dp,0.83, -0.21, 0.84, -0.15, 0.84, -0.19
10-19-22_22:46:46, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.95, logistic,0.24,dp,0.87, -0.08, 0.90, -0.00, 0.91, -0.02
10-19-22_22:50:20, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.05, logistic,0.0,dp,0.92, 0.14, 0.92, 0.14, 0.94, 0.14
10-19-22_23:00:42, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.95, logistic,0.3,dp,0.84, -0.17, 0.87, -0.08, 0.88, -0.09
10-19-22_23:04:29, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.05, logistic,0.06,dp,0.93, 0.10, 0.93, 0.11, 0.93, 0.11
10-19-22_23:14:56, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.95, logistic,0.36,dp,0.82, -0.22, 0.82, -0.22, 0.84, -0.19
10-19-22_23:18:35, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.05, logistic,0.12,dp,0.92, 0.07, 0.92, 0.07, 0.93, 0.08
10-19-22_23:28:55, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.05, logistic,0.0,dp,0.93, 0.14, 0.93, 0.14, 0.94, 0.14
10-19-22_23:32:22, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.05, logistic,0.18,dp,0.91, 0.02, 0.91, 0.02, 0.92, 0.04
10-19-22_23:42:50, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.05, logistic,0.06,dp,0.93, 0.10, 0.93, 0.10, 0.93, 0.11
10-19-22_23:46:13, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.05, logistic,0.24,dp,0.89, -0.03, 0.89, -0.03, 0.90, -0.01
10-19-22_23:56:43, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.05, logistic,0.12,dp,0.92, 0.05, 0.92, 0.06, 0.93, 0.08
10-20-22_00:00:07, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.05, logistic,0.3,dp,0.88, -0.08, 0.88, -0.08, 0.88, -0.08
10-20-22_00:10:36, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.05, logistic,0.18,dp,0.91, 0.03, 0.91, 0.05, 0.92, 0.04
10-20-22_00:14:03, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.05, logistic,0.36,dp,0.84, -0.18, 0.84, -0.18, 0.84, -0.18
10-20-22_00:24:26, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.05, logistic,0.24,dp,0.90, -0.01, 0.90, -0.01, 0.90, -0.01
10-20-22_00:27:59, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.1, logistic,0.0,dp,0.93, 0.14, 0.93, 0.14, 0.94, 0.14
10-20-22_00:38:20, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.05, logistic,0.3,dp,0.84, -0.16, 0.88, -0.06, 0.88, -0.08
10-20-22_00:41:50, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.1, logistic,0.06,dp,0.93, 0.10, 0.93, 0.10, 0.94, 0.11
10-20-22_00:52:13, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.05, logistic,0.36,dp,0.83, -0.19, 0.85, -0.14, 0.84, -0.19
10-20-22_00:55:50, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.1, logistic,0.12,dp,0.89, 0.02, 0.92, 0.06, 0.93, 0.08
10-20-22_01:06:06, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.1, logistic,0.0,dp,0.93, 0.14, 0.93, 0.14, 0.94, 0.14
10-20-22_01:09:49, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.1, logistic,0.18,dp,0.92, 0.07, 0.92, 0.06, 0.92, 0.04
10-20-22_01:17:30, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.05, logistic,0.18,dp,0.91, 0.02, 0.91, 0.02, 0.92, 0.04
10-20-22_01:20:07, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.1, logistic,0.06,dp,0.93, 0.11, 0.93, 0.11, 0.94, 0.11
10-20-22_01:23:46, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.1, logistic,0.24,dp,0.88, -0.06, 0.88, -0.06, 0.91, -0.01
